week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
13,Southern Miss,South Alabama,14,35,22.1,24.0,-1.9,59.1,54.0,5.1,-21.0,49.0,1.0,B,,Over,,False
13,Fresno State,Colorado State,28,22,-6.1,-3.5,-2.6,51.7,43.5,8.2,6.0,50.0,1.0,A+,,Over,,True
6,North Carolina,Pittsburgh,24,34,-2.0,2.5,-4.5,59.0,63.0,-4.0,-10.0,58.0,1.0,B,Home,Under,False,True
6,UNLV,Syracuse,41,44,-6.1,-5.5,-0.6,67.5,55.5,12.0,-3.0,85.0,1.0,A+,,Over,,True
6,Minnesota,USC,24,17,1.0,8.5,-7.5,46.2,45.5,0.7,7.0,41.0,1.0,A,Home,,True,
6,Troy,Texas State,17,38,7.1,14.5,-7.4,62.4,56.0,6.4,-21.0,55.0,1.0,A,Home,Over,False,False
6,UTEP,Sam Houston,21,41,10.8,10.0,0.8,43.0,49.5,-6.5,-20.0,62.0,1.0,A,,Under,,False
6,TCU,Houston,19,30,-16.5,-16.5,0.0,48.9,52.0,-3.1,-11.0,49.0,1.0,C,,Under,,True
6,Kennesaw State,Jacksonville State,24,63,17.7,17.5,0.2,53.7,49.5,4.2,-39.0,87.0,1.0,C,,Over,,True
6,Charlotte,East Carolina,55,24,8.0,9.5,-1.5,62.8,47.5,15.3,31.0,79.0,1.0,A+,,Over,,True
6,Coastal Carolina,Old Dominion,45,37,-0.5,-4.0,3.5,61.5,51.5,10.0,8.0,82.0,1.0,A+,Away,Over,False,True
6,UAB,Tulane,20,71,17.4,19.5,-2.1,69.5,52.0,17.5,-51.0,91.0,1.0,A+,,Over,,True
6,NC State,Wake Forest,30,34,-9.5,-4.0,-5.5,59.6,52.5,7.1,-4.0,64.0,1.0,A,Home,Over,False,True
6,Ball State,Western Michigan,42,45,5.3,10.0,-4.7,68.4,57.5,10.9,-3.0,87.0,1.0,A+,Home,Over,True,True
6,Georgia Tech,Duke,24,14,-2.6,-10.0,7.4,52.6,52.5,0.1,10.0,38.0,1.0,A,Away,,,
6,Air Force,Navy,7,34,8.4,10.0,-1.6,46.8,37.0,9.8,-27.0,41.0,1.0,A+,,Over,,True
6,Virginia,Boston College,24,14,3.4,-2.0,5.4,51.3,52.5,-1.2,10.0,38.0,1.0,B,Away,,False,
6,Akron,Bowling Green,20,27,11.6,17.0,-5.4,50.0,48.5,1.5,-7.0,47.0,1.0,B,Home,,True,
6,Toledo,Miami (OH),30,20,-0.4,-4.5,4.1,42.8,44.0,-1.2,10.0,50.0,1.0,C,Away,,False,
6,Vanderbilt,Alabama,40,35,16.7,23.5,-6.8,53.1,53.5,-0.4,5.0,75.0,1.0,A,Home,,True,
6,Boise State,Utah State,62,30,-23.2,-28.0,4.8,75.6,66.5,9.1,32.0,92.0,1.0,A+,Away,Over,False,True
6,Arizona State,Kansas,35,31,-5.6,-2.5,-3.1,57.8,50.0,7.8,4.0,66.0,1.0,A,Home,Over,True,True
6,Northwestern,Indiana,24,41,21.2,12.5,8.7,49.1,40.5,8.6,-17.0,65.0,1.0,A+,Away,Over,True,True
6,Arizona,Texas Tech,22,28,4.9,-6.0,10.9,63.3,64.0,-0.7,-6.0,50.0,1.0,A+,Away,,True,
6,Tulsa,Army,7,49,24.9,13.5,11.4,61.2,50.5,10.7,-42.0,56.0,1.0,A+,Away,Over,True,True
6,Stanford,Virginia Tech,7,31,13.0,9.5,3.5,57.8,50.0,7.8,-24.0,38.0,1.0,A,Away,Over,True,False
6,San José State,Nevada,35,31,-9.3,-7.0,-2.3,57.0,51.5,5.5,4.0,66.0,1.0,B,,Over,,True
6,UConn,Temple,29,20,-20.0,-17.5,-2.5,54.5,49.0,5.5,9.0,49.0,1.0,B,,Over,,
6,Iowa State,Baylor,43,21,-4.6,-13.0,8.4,56.3,45.0,11.3,22.0,64.0,1.0,A+,Away,Over,False,True
6,Southern Miss,Louisiana,13,23,21.9,17.5,4.4,60.7,57.5,3.2,-10.0,36.0,1.0,C,Away,Over,False,False
6,Arkansas State,South Alabama,18,16,9.6,2.5,7.1,62.2,62.5,-0.3,2.0,34.0,1.0,A,Away,,False,
6,Oregon State,Colorado State,39,31,-3.8,-10.0,6.2,57.8,47.0,10.8,8.0,70.0,1.0,A+,Away,Over,True,True
6,Wisconsin,Purdue,52,6,-20.2,-12.0,-8.2,46.4,44.5,1.9,46.0,58.0,1.0,A+,Home,,True,
6,Penn State,UCLA,27,11,-23.0,-30.0,7.0,50.6,48.0,2.6,16.0,38.0,1.0,A,Away,,True,
10,Florida International,New Mexico State,34,13,-9.9,-7.0,-2.9,53.3,43.5,9.8,21.0,47.0,1.0,A+,,Over,,True
10,Sam Houston,Louisiana Tech,9,3,-6.7,-10.5,3.8,35.1,45.5,-10.4,6.0,12.0,1.0,A+,Away,Under,True,True
10,Liberty,Jacksonville State,21,31,0.3,-2.5,2.8,57.5,64.0,-6.5,-10.0,52.0,1.0,A,,Under,,True
10,Charlotte,Tulane,3,34,19.7,14.5,5.2,64.6,55.5,9.1,-31.0,37.0,1.0,A+,Away,Over,True,False
10,Western Kentucky,Kennesaw State,31,14,-19.5,-24.0,4.5,47.0,49.0,-2.0,17.0,45.0,1.0,B,Away,,True,
10,Washington,USC,26,21,5.4,2.0,3.4,54.9,55.0,-0.1,5.0,47.0,1.0,C,Away,,False,
10,Illinois,Minnesota,17,25,0.0,2.5,-2.5,36.5,47.0,-10.5,-8.0,42.0,1.0,A+,,Under,,True
10,Miami,Duke,53,31,-16.5,-21.0,4.5,62.1,55.5,6.6,22.0,84.0,1.0,A,Away,Over,False,True
10,Michigan State,Indiana,10,47,19.8,7.5,12.3,48.9,53.5,-4.6,-37.0,57.0,1.0,A+,Away,Under,True,False
10,Iowa State,Texas Tech,22,23,-7.6,-13.5,5.9,60.9,55.0,5.9,-1.0,45.0,1.0,B,Away,Over,True,False
10,Tennessee,Kentucky,28,18,-18.6,-17.5,-1.1,44.4,45.5,-1.1,10.0,46.0,1.0,,,,,
10,Auburn,Vanderbilt,7,17,-6.5,-7.5,1.0,44.9,48.0,-3.1,-10.0,24.0,1.0,C,,Under,,True
10,Florida Atlantic,South Florida,21,44,6.3,1.5,4.8,61.4,48.0,13.4,-23.0,65.0,1.0,A+,Away,Over,True,True
10,UConn,Georgia State,34,27,-14.2,-7.0,-7.2,56.6,48.0,8.6,7.0,61.0,1.0,A+,Home,Over,,True
10,Boise State,San Diego State,56,24,-26.2,-24.5,-1.7,57.2,55.5,1.7,32.0,80.0,1.0,,,,,
10,Army,Air Force,20,3,-19.4,-18.0,-1.4,48.4,38.5,9.9,17.0,23.0,1.0,A+,,Over,,False
10,UCF,Arizona,56,12,-9.0,-6.5,-2.5,53.8,55.0,-1.2,44.0,68.0,1.0,,,,,
10,Akron,Buffalo,30,41,6.3,-1.0,7.3,51.5,49.0,2.5,-11.0,71.0,1.0,A,Away,,True,
10,NC State,Stanford,59,28,-11.0,-10.0,-1.0,60.5,46.5,14.0,31.0,87.0,1.0,A+,,Over,,True
10,Florida State,North Carolina,11,35,4.2,2.5,1.7,48.8,50.5,-1.7,-24.0,46.0,1.0,,,,,
10,Baylor,TCU,37,34,-2.2,-2.5,0.3,62.7,64.0,-1.3,3.0,71.0,1.0,,,,,
10,Eastern Michigan,Toledo,28,29,6.6,10.0,-3.4,51.2,54.5,-3.3,-1.0,57.0,1.0,C,Home,Under,True,False
10,Purdue,Northwestern,20,26,6.0,-3.0,9.0,40.9,44.5,-3.6,-6.0,46.0,1.0,A+,Away,Under,True,False
10,UTSA,Memphis,44,36,5.0,7.0,-2.0,74.3,62.0,12.3,8.0,80.0,1.0,A+,,Over,,True
10,Oklahoma State,Arizona State,21,42,8.4,5.0,3.4,60.0,57.0,3.0,-21.0,63.0,1.0,C,Away,,True,
10,Rice,Navy,24,10,8.7,12.5,-3.8,50.4,49.0,1.4,14.0,34.0,1.0,C,Home,,True,
10,UTEP,Middle Tennessee,13,20,-3.3,-2.0,-1.3,44.5,48.0,-3.5,-7.0,33.0,1.0,C,,Under,,True
10,Nebraska,UCLA,20,27,-6.9,-7.5,0.6,36.2,38.5,-2.3,-7.0,47.0,1.0,,,,,
10,UAB,Tulsa,59,21,-11.5,-2.5,-9.0,71.0,57.5,13.5,38.0,80.0,1.0,A+,Home,Over,True,True
10,Houston,Kansas State,24,19,15.2,12.5,2.7,47.3,46.5,0.8,5.0,43.0,1.0,,,,,
10,Troy,Coastal Carolina,38,24,-2.1,4.0,-6.1,58.7,52.0,6.7,14.0,62.0,1.0,A,Home,Over,True,True
10,New Mexico,Wyoming,45,49,-2.6,-7.5,4.9,60.8,60.5,0.3,-4.0,94.0,1.0,B,Away,,True,
10,South Alabama,Georgia Southern,30,34,-6.5,-5.5,-1.0,59.0,60.0,-1.0,-4.0,64.0,1.0,,,,,
10,Nevada,Colorado State,21,38,2.1,2.0,0.1,54.2,45.5,8.7,-17.0,59.0,1.0,A+,,Over,,True
