week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
8,Charlotte,Florida International,15,34,-11.4,-14.0,2.6,69.5,63.5,6.0,-19.0,49.0,1.0,A,,Over,,False
8,Baylor,Kansas,35,23,-12.2,-10.5,-1.7,85.9,57.0,28.9,12.0,58.0,1.0,A+,,Over,,True
8,Maryland,Northwestern,31,24,-25.1,-14.0,-11.1,49.2,51.0,-1.8,7.0,55.0,1.0,A+,Home,,False,
8,Nevada,San Diego State,7,23,13.6,7.0,6.6,35.5,36.0,-0.5,-16.0,30.0,1.0,A,Away,,True,
8,Tulane,Memphis,38,28,-7.4,-7.0,-0.4,66.1,55.5,10.6,10.0,66.0,1.0,A+,,Over,,True
8,Wisconsin,Purdue,35,24,-3.4,-1.5,-1.9,42.4,51.0,-8.6,11.0,59.0,1.0,A+,,Under,,False
8,Rutgers,Indiana,24,17,-0.8,-3.0,2.2,53.7,48.0,5.7,7.0,41.0,1.0,B,,Over,,False
8,Clemson,Syracuse,27,21,-17.4,-14.0,-3.4,51.1,50.0,1.1,6.0,48.0,1.0,C,Home,,False,
8,Oregon,UCLA,45,30,-5.7,-7.0,1.3,92.8,71.0,21.8,15.0,75.0,1.0,A+,,Over,,True
8,Louisville,Pittsburgh,24,10,-2.5,-1.5,-1.0,49.2,55.0,-5.8,14.0,34.0,1.0,B,,Under,,True
8,Navy,Houston,20,38,8.8,3.0,5.8,68.4,51.0,17.4,-18.0,58.0,1.0,A+,Away,Over,True,True
8,LSU,Ole Miss,45,20,-2.1,0.0,-2.1,59.9,64.0,-4.1,25.0,65.0,1.0,C,,Under,,False
8,Missouri,Vanderbilt,17,14,-14.7,-14.0,-0.7,53.2,49.0,4.2,3.0,31.0,1.0,C,,Over,,False
8,Oregon State,Colorado,42,9,-34.3,-22.5,-11.8,65.6,47.5,18.1,33.0,51.0,1.0,A+,Home,Over,True,True
8,Penn State,Minnesota,45,17,-8.4,-5.5,-2.9,28.2,43.0,-14.8,28.0,62.0,1.0,A+,,Under,,False
9,Southern Miss,Louisiana,39,24,-0.7,2.5,-3.2,28.8,42.5,-13.7,15.0,63.0,1.0,A+,Home,Under,True,False
9,Michigan,Michigan State,29,7,-25.2,-22.0,-3.2,52.8,55.0,-2.2,22.0,36.0,1.0,C,Home,,,
9,NC State,Virginia Tech,22,21,-20.2,-13.0,-7.2,17.6,39.0,-21.4,1.0,43.0,1.0,A+,Home,Under,False,False
9,Eastern Michigan,Toledo,24,27,2.6,4.0,-1.4,55.6,54.0,1.6,-3.0,51.0,1.0,,,,,
9,Rice,Charlotte,23,56,-7.4,-15.0,7.6,68.8,61.5,7.3,-33.0,79.0,1.0,A,Away,Over,True,True
9,Arkansas State,South Alabama,3,31,16.6,9.0,7.6,52.0,52.0,0.0,-28.0,34.0,1.0,A,Away,,True,
9,Colorado,Arizona State,34,42,12.3,13.0,-0.7,80.8,48.5,32.3,-8.0,76.0,1.0,A+,,Over,,True
9,Boise State,Colorado State,49,10,-29.0,-25.0,-4.0,25.0,42.5,-17.5,39.0,59.0,1.0,A+,Home,Under,True,False
9,UCLA,Stanford,38,13,-18.7,-16.5,-2.2,81.2,64.5,16.7,25.0,51.0,1.0,A+,,Over,,False
9,Western Kentucky,North Texas,13,40,-4.9,-10.0,5.1,72.4,70.0,2.4,-27.0,53.0,1.0,B,Away,,True,
9,Kansas State,Oklahoma State,48,0,-10.1,-2.5,-7.6,63.2,57.5,5.7,48.0,48.0,1.0,A,Home,Over,True,False
9,Arizona,USC,37,45,18.6,14.5,4.1,97.2,73.5,23.7,-8.0,82.0,1.0,A+,Away,Over,False,True
9,Texas A&M,Ole Miss,28,31,2.7,3.0,-0.3,50.1,55.0,-4.9,-3.0,59.0,1.0,B,,Under,,False
9,San José State,Nevada,35,28,-18.2,-24.5,6.3,40.0,44.5,-4.5,7.0,63.0,1.0,A,Away,Under,True,False
9,Syracuse,Notre Dame,24,41,1.9,-1.0,2.9,49.6,48.0,1.6,-17.0,65.0,1.0,,,,,
9,Minnesota,Rutgers,31,0,-23.1,-14.0,-9.1,19.3,40.5,-21.2,31.0,31.0,1.0,A+,Home,Under,True,True
9,Georgia,Florida,42,20,-25.7,-23.0,-2.7,55.6,56.5,-0.9,22.0,62.0,1.0,,,,,
9,Texas Tech,Baylor,17,45,1.0,-1.5,2.5,78.3,61.0,17.3,-28.0,62.0,1.0,A+,,Over,,True
9,Akron,Miami (OH),9,27,6.3,9.5,-3.2,31.5,51.5,-20.0,-18.0,36.0,1.0,A+,Home,Under,False,True
9,Auburn,Arkansas,27,41,4.6,4.0,0.6,70.7,60.0,10.7,-14.0,68.0,1.0,A+,,Over,,True
9,Nebraska,Illinois,9,26,13.1,7.5,5.6,22.8,51.0,-28.2,-17.0,35.0,1.0,A+,Away,Under,True,True
9,Penn State,Ohio State,31,44,5.0,15.5,-10.5,56.9,61.0,-4.1,-13.0,75.0,1.0,A+,Home,Under,True,False
9,Florida International,Louisiana Tech,42,34,7.3,6.5,0.8,82.9,57.0,25.9,8.0,76.0,1.0,A+,,Over,,True
9,Iowa State,Oklahoma,13,27,1.9,2.0,-0.1,41.2,58.5,-17.3,-14.0,40.0,1.0,A+,,Under,,True
9,South Carolina,Missouri,10,23,-5.6,-3.5,-2.1,51.1,45.0,6.1,-13.0,33.0,1.0,A,,Over,,False
9,Virginia,Miami,12,14,1.9,3.0,-1.1,39.5,48.5,-9.0,-2.0,26.0,1.0,A+,,Under,,True
9,Florida State,Georgia Tech,41,16,-26.5,-24.0,-2.5,49.1,48.0,1.1,25.0,57.0,1.0,,,,,
9,Iowa,Northwestern,33,13,-20.8,-11.5,-9.3,12.3,37.5,-25.2,20.0,46.0,1.0,A+,Home,Under,True,False
9,Florida Atlantic,UAB,24,17,-1.1,5.0,-6.1,51.4,45.0,6.4,7.0,41.0,1.0,A,Home,Over,True,False
9,UConn,Boston College,13,3,-1.8,8.0,-9.8,41.9,44.0,-2.1,10.0,16.0,1.0,A+,Home,,True,
9,Washington State,Utah,17,21,7.0,7.5,-0.5,42.0,56.5,-14.5,-4.0,38.0,1.0,A+,,Under,,True
9,West Virginia,TCU,31,41,15.2,7.0,8.2,79.9,70.5,9.4,-10.0,72.0,1.0,A+,Away,Over,True,True
9,Georgia State,Old Dominion,31,17,-9.7,-3.5,-6.2,63.8,53.5,10.3,14.0,48.0,1.0,A+,Home,Over,True,False
9,Tulsa,SMU,34,45,1.3,1.5,-0.2,96.9,63.5,33.4,-11.0,79.0,1.0,A+,,Over,,True
9,North Carolina,Pittsburgh,42,24,-0.9,-2.5,1.6,79.8,65.5,14.3,18.0,66.0,1.0,A+,,Over,,True
9,UTEP,Middle Tennessee,13,24,1.7,-2.5,4.2,58.0,52.0,6.0,-11.0,37.0,1.0,A,Away,Over,True,False
9,Marshall,Coastal Carolina,13,24,-10.2,-2.5,-7.7,36.0,54.0,-18.0,-11.0,37.0,1.0,A+,Home,Under,False,True
9,Louisville,Wake Forest,48,21,-5.3,3.0,-8.3,70.2,66.5,3.7,27.0,69.0,1.0,A+,Home,Over,True,True
9,Tennessee,Kentucky,44,6,-15.7,-10.5,-5.2,48.6,63.0,-14.4,38.0,50.0,1.0,A+,Home,Under,True,True
9,Fresno State,San Diego State,32,28,-6.3,-11.0,4.7,33.3,44.5,-11.2,4.0,60.0,1.0,A+,Away,Under,True,False
10,Virginia,North Carolina,28,31,13.4,7.5,5.9,62.9,61.5,1.4,-3.0,59.0,1.0,B,Away,,False,
10,Rice,UTEP,37,30,1.0,-3.5,4.5,59.1,47.0,12.1,7.0,67.0,1.0,A+,Away,Over,False,True
10,Oklahoma,Baylor,35,38,-3.3,-3.0,-0.3,76.6,61.5,15.1,-3.0,73.0,1.0,A+,,Over,,True
10,Texas A&M,Florida,24,41,-2.9,-1.5,-1.4,56.7,53.5,3.2,-17.0,65.0,1.0,C,,Over,,True
10,Illinois,Michigan State,15,23,-10.4,-16.0,5.6,33.3,41.0,-7.7,-8.0,38.0,1.0,A,Away,Under,True,True
10,Wisconsin,Maryland,23,10,1.6,-5.0,6.6,46.4,47.5,-1.1,13.0,33.0,1.0,A,Away,,False,
10,Boston College,Duke,31,38,14.9,12.5,2.4,53.9,47.0,6.9,-7.0,69.0,1.0,A,,Over,,True
10,SMU,Houston,77,63,2.5,-3.5,6.0,105.9,65.5,40.4,14.0,140.0,1.0,A+,Away,Over,False,True
10,Utah State,New Mexico,27,10,-12.9,-14.5,1.6,47.4,42.5,4.9,17.0,37.0,1.0,B,,Over,,False
10,Nebraska,Minnesota,13,20,14.4,14.5,-0.1,28.8,44.5,-15.7,-7.0,33.0,1.0,A+,,Under,,True
10,NC State,Wake Forest,30,21,-1.4,3.0,-4.4,59.8,54.0,5.8,9.0,51.0,1.0,B,Home,Over,True,False
10,Missouri,Kentucky,17,21,2.0,0.0,2.0,23.0,40.0,-17.0,-4.0,38.0,1.0,A+,,Under,,True
10,Arkansas,Liberty,19,21,-17.4,-14.5,-2.9,59.7,61.0,-1.3,-2.0,40.0,1.0,,,,,
10,Northwestern,Ohio State,7,21,34.0,38.0,-4.0,52.0,55.0,-3.0,-14.0,28.0,1.0,C,Home,,True,
10,Bowling Green,Western Michigan,13,9,0.8,-5.0,5.8,48.5,47.5,1.0,4.0,22.0,1.0,B,Away,,True,
10,Charlotte,Western Kentucky,7,59,20.3,14.5,5.8,70.2,72.5,-2.3,-52.0,66.0,1.0,B,Away,,True,
10,Purdue,Iowa,3,24,3.6,-3.5,7.1,20.7,39.0,-18.3,-21.0,27.0,1.0,A+,Away,Under,True,True
10,Army,Air Force,7,13,1.6,7.0,-5.4,24.1,40.5,-16.4,-6.0,20.0,1.0,A+,Home,Under,True,True
10,Louisville,James Madison,34,10,-9.1,-6.5,-2.6,46.6,53.5,-6.9,24.0,44.0,0.75,B,,Under,,True
10,Washington,Oregon State,24,21,-6.7,-4.5,-2.2,63.3,53.5,9.8,3.0,45.0,1.0,A+,,Over,,False
10,Virginia Tech,Georgia Tech,27,28,-2.3,-4.0,1.7,30.2,40.5,-10.3,-1.0,55.0,1.0,A+,,Under,,False
10,Colorado,Oregon,10,49,37.5,31.0,6.5,86.0,62.5,23.5,-39.0,59.0,1.0,A+,Away,Over,True,False
10,Mississippi State,Auburn,39,33,-17.7,-12.5,-5.2,61.1,50.5,10.6,6.0,72.0,1.0,A+,Home,Over,False,True
10,Memphis,UCF,28,35,0.5,3.0,-2.5,65.8,60.5,5.3,-7.0,63.0,1.0,B,,Over,,True
10,Iowa State,West Virginia,31,14,-5.8,-6.5,0.7,44.7,49.5,-4.8,17.0,45.0,1.0,B,,Under,,True
10,Stanford,Washington State,14,52,11.6,3.0,8.6,47.2,48.0,-0.8,-38.0,66.0,1.0,A+,Away,,True,
10,LSU,Alabama,32,31,5.6,13.5,-7.9,54.5,57.0,-2.5,1.0,63.0,1.0,A,Home,,True,
10,North Texas,Florida International,52,14,-32.2,-21.5,-10.7,71.7,63.0,8.7,38.0,66.0,1.0,A+,Home,Over,True,True
10,San José State,Colorado State,28,16,-19.1,-24.0,4.9,23.1,44.5,-21.4,12.0,44.0,1.0,A+,Away,Under,True,True
10,Louisiana Tech,Middle Tennessee,40,24,9.7,2.5,7.2,81.1,63.5,17.6,16.0,64.0,1.0,A+,Away,Over,False,True
10,Rutgers,Michigan,17,52,31.3,26.5,4.8,32.8,45.0,-12.2,-35.0,69.0,1.0,A+,Away,Under,True,False
10,Indiana,Penn State,14,45,22.3,13.5,8.8,62.6,50.5,12.1,-31.0,59.0,1.0,A+,Away,Over,True,True
10,Vanderbilt,South Carolina,27,38,11.0,6.5,4.5,70.1,49.0,21.1,-11.0,65.0,1.0,A+,Away,Over,True,True
10,Pittsburgh,Syracuse,19,9,-7.3,-3.5,-3.8,55.2,47.5,7.7,10.0,28.0,1.0,A,Home,Over,True,False
10,Kansas,Oklahoma State,37,16,4.5,2.0,2.5,87.7,65.5,22.2,21.0,53.0,1.0,A+,,Over,,False
10,Cincinnati,Navy,20,10,-13.0,-18.5,5.5,31.9,43.5,-11.6,10.0,30.0,1.0,A+,Away,Under,True,True
10,Arizona State,UCLA,36,50,14.7,11.0,3.7,87.6,67.5,20.1,-14.0,86.0,1.0,A+,Away,Over,True,True
10,Georgia,Tennessee,27,13,-11.3,-9.0,-2.3,56.4,65.0,-8.6,14.0,40.0,1.0,A+,,Under,,True
10,Notre Dame,Clemson,35,14,6.7,4.0,2.7,50.9,43.5,7.4,21.0,49.0,1.0,A,,Over,,True
10,Kent State,Ball State,20,27,-6.0,-7.0,1.0,55.2,62.0,-6.8,-7.0,47.0,1.0,A,,Under,,True
10,UAB,UTSA,38,44,6.0,2.5,3.5,68.5,53.0,15.5,-6.0,82.0,1.0,A+,Away,Over,True,True
10,TCU,Texas Tech,34,24,-16.8,-8.5,-8.3,78.1,69.0,9.1,10.0,58.0,1.0,A+,Home,Over,True,False
10,Boise State,BYU,28,31,-6.9,-9.0,2.1,57.3,54.0,3.3,-3.0,59.0,1.0,C,,Over,,True
10,Kansas State,Texas,27,34,0.5,3.0,-2.5,51.4,55.0,-3.6,-7.0,61.0,1.0,C,,Under,,False
10,Utah,Arizona,45,20,-23.7,-18.0,-5.7,78.9,68.0,10.9,25.0,65.0,1.0,A+,Home,Over,True,False
10,Miami,Florida State,3,45,15.6,6.5,9.1,54.1,54.0,0.1,-42.0,48.0,1.0,A+,Away,,True,
10,USC,California,41,35,-22.5,-21.0,-1.5,67.6,62.0,5.6,6.0,76.0,1.0,B,,Over,,True
11,Louisiana,Georgia Southern,36,17,-1.0,-3.5,2.5,62.2,63.0,-0.8,19.0,53.0,1.0,,,,,
11,Ohio State,Indiana,56,14,-34.9,-40.0,5.1,72.9,62.5,10.4,42.0,70.0,1.0,A+,Away,Over,False,True
11,UNLV,Fresno State,30,37,7.8,8.5,-0.7,52.0,62.0,-10.0,-7.0,67.0,1.0,A+,,Under,,False
11,Western Michigan,Northern Illinois,21,24,-3.4,0.0,-3.4,52.5,49.0,3.5,-3.0,45.0,1.0,C,Home,Over,False,False
11,UTSA,Louisiana Tech,51,7,-25.5,-17.0,-8.5,94.1,69.0,25.1,44.0,58.0,1.0,A+,Home,Over,True,False
11,Houston,Temple,43,36,-15.2,-20.0,4.8,70.7,55.0,15.7,7.0,79.0,1.0,A+,Away,Over,True,True
11,Illinois,Purdue,24,31,-10.7,-6.0,-4.7,25.7,44.0,-18.3,-7.0,55.0,1.0,A+,Home,Under,False,False
11,Middle Tennessee,Charlotte,24,14,-15.2,-10.0,-5.2,67.7,67.0,0.7,10.0,38.0,1.0,B,Home,,,
11,Western Kentucky,Rice,45,10,-20.4,-13.5,-6.9,67.0,61.0,6.0,35.0,55.0,1.0,A,Home,Over,True,False
11,UAB,North Texas,41,21,2.9,-6.5,9.4,62.0,58.0,4.0,20.0,62.0,1.0,A+,Away,Over,False,True
11,Air Force,New Mexico,35,3,-27.7,-21.0,-6.7,12.1,37.5,-25.4,32.0,38.0,1.0,A+,Home,Under,True,False
11,Wake Forest,North Carolina,34,36,-3.7,-4.5,0.8,100.8,79.5,21.3,-2.0,70.0,1.0,A+,,Over,,False
11,Tulane,UCF,31,38,-4.2,-1.0,-3.2,48.7,54.5,-5.8,-7.0,69.0,1.0,B,Home,Under,False,False
11,Central Michigan,Buffalo,31,27,0.6,-2.5,3.1,56.8,54.0,2.8,4.0,58.0,1.0,C,Away,,False,
11,Washington State,Arizona State,28,18,-17.6,-9.5,-8.1,53.6,59.5,-5.9,10.0,46.0,1.0,A+,Home,Under,True,True
11,Troy,Army,10,9,-11.8,-8.5,-3.3,24.4,45.0,-20.6,1.0,19.0,1.0,A+,Home,Under,False,True
11,San Diego State,San José State,43,27,-3.4,2.5,-5.9,22.5,41.0,-18.5,16.0,70.0,1.0,A+,Home,Under,True,False
11,Oregon State,California,38,10,-16.3,-11.5,-4.8,45.7,47.0,-1.3,28.0,48.0,1.0,B,Home,,True,
11,Bowling Green,Kent State,6,40,4.5,3.0,1.5,73.5,56.0,17.5,-34.0,46.0,1.0,A+,,Over,,False
11,South Florida,SMU,23,41,13.6,17.5,-3.9,110.1,72.5,37.6,-18.0,64.0,1.0,A+,Home,Over,False,False
11,USC,Colorado,55,17,-41.7,-34.5,-7.2,87.5,66.0,21.5,38.0,72.0,1.0,A+,Home,Over,True,True
11,Tennessee,Missouri,66,24,-20.3,-19.0,-1.3,59.8,57.5,2.3,42.0,90.0,1.0,,,,,
11,Mississippi State,Georgia,19,45,11.4,16.0,-4.6,41.5,53.0,-11.5,-26.0,64.0,1.0,A+,Home,Under,False,False
11,Oregon,Washington,34,37,-5.3,-12.0,6.7,83.7,74.0,9.7,-3.0,71.0,1.0,A+,Away,Over,True,False
11,South Alabama,Texas State,38,21,-21.4,-16.0,-5.4,36.7,45.5,-8.8,17.0,59.0,1.0,A+,Home,Under,True,False
11,Duke,Virginia Tech,24,7,-21.2,-10.0,-11.2,36.0,50.0,-14.0,17.0,31.0,1.0,A+,Home,Under,True,True
11,Cincinnati,East Carolina,27,25,-6.6,-4.5,-2.1,49.5,51.0,-1.5,2.0,52.0,1.0,,,,,
11,Colorado State,Wyoming,13,14,10.3,8.5,1.8,23.5,42.5,-19.0,-1.0,27.0,1.0,A+,,Under,,True
11,UConn,Liberty,36,33,1.8,13.5,-11.7,37.2,45.0,-7.8,3.0,69.0,1.0,A+,Home,Under,True,False
11,Toledo,Ball State,28,21,-12.3,-14.0,1.7,45.3,53.5,-8.2,7.0,49.0,1.0,A+,,Under,,True
11,UCLA,Arizona,28,34,-16.3,-20.0,3.7,100.1,77.5,22.6,-6.0,62.0,1.0,A+,Away,Over,True,False
11,Miami (OH),Ohio,21,37,3.1,2.5,0.6,43.1,52.0,-8.9,-16.0,58.0,1.0,A+,,Under,,False
11,Iowa,Wisconsin,24,10,-7.5,-1.0,-6.5,9.5,35.5,-26.0,14.0,34.0,1.0,A+,Home,Under,True,True
11,Ole Miss,Alabama,24,30,11.7,10.5,1.2,65.2,65.5,-0.3,-6.0,54.0,1.0,,,,,
11,Arkansas,LSU,10,13,8.1,5.5,2.6,62.0,58.0,4.0,-3.0,23.0,1.0,C,,Over,,False
11,Minnesota,Northwestern,31,3,-24.7,-17.0,-7.7,23.3,41.0,-17.7,28.0,34.0,1.0,A+,Home,Under,True,True
11,Utah,Stanford,42,7,-26.1,-24.0,-2.1,60.0,54.0,6.0,35.0,49.0,1.0,A,,Over,,False
11,Clemson,Louisville,31,16,-8.9,-7.0,-1.9,45.1,51.5,-6.4,15.0,47.0,1.0,A,,Under,,True
11,Akron,Eastern Michigan,28,34,9.1,6.0,3.1,57.2,57.0,0.2,-6.0,62.0,1.0,C,Away,,,
11,Michigan,Nebraska,34,3,-32.7,-30.5,-2.2,42.3,50.0,-7.7,31.0,37.0,1.0,A,,Under,,True
11,Florida,South Carolina,38,6,-2.9,-8.0,5.1,75.9,58.0,17.9,32.0,44.0,1.0,A+,Away,Over,False,False
11,Georgia Tech,Miami,14,35,3.7,-2.0,5.7,47.2,43.5,3.7,-21.0,49.0,1.0,B,Away,Over,True,True
11,Memphis,Tulsa,26,10,-11.8,-6.5,-5.3,85.6,62.5,23.1,16.0,36.0,1.0,A+,Home,Over,True,False
11,Nevada,Boise State,3,41,23.2,21.0,2.2,41.9,47.5,-5.6,-38.0,44.0,1.0,B,,Under,,True
11,Auburn,Texas A&M,13,10,3.9,-1.5,5.4,48.1,48.5,-0.4,3.0,23.0,1.0,B,Away,,False,
11,Coastal Carolina,Southern Miss,26,23,-1.2,-5.0,3.8,50.1,48.0,2.1,3.0,49.0,1.0,C,Away,,True,
11,Syracuse,Florida State,3,38,7.3,7.0,0.3,52.9,51.5,1.4,-35.0,41.0,1.0,,,,,
11,NC State,Boston College,20,21,-18.8,-18.5,-0.3,35.5,41.0,-5.5,-1.0,41.0,1.0,B,,Under,,
11,Penn State,Maryland,30,0,-13.4,-10.5,-2.9,54.1,56.5,-2.4,30.0,30.0,1.0,,,,,
11,Kentucky,Vanderbilt,21,24,-17.5,-17.0,-0.5,42.0,45.5,-3.5,-3.0,45.0,1.0,C,,Under,,True
11,Michigan State,Rutgers,27,21,-13.9,-10.0,-3.9,48.8,41.0,7.8,6.0,48.0,1.0,A,Home,Over,False,True
11,Old Dominion,James Madison,3,37,12.1,7.5,4.6,46.7,48.0,-1.3,-34.0,40.0,0.75,C,Away,,True,
11,Texas Tech,Kansas,43,28,-7.1,-3.5,-3.6,91.2,63.5,27.7,15.0,71.0,1.0,A+,Home,Over,True,True
12,Ball State,Ohio,18,32,5.0,3.5,1.5,58.5,57.5,1.0,-14.0,50.0,1.0,,,,,
12,Toledo,Bowling Green,35,42,-15.8,-14.5,-1.3,63.6,46.5,17.1,-7.0,77.0,1.0,A+,,Over,,True
12,Missouri,New Mexico State,45,14,-17.4,-29.0,11.6,27.9,46.5,-18.6,31.0,59.0,1.0,A+,Away,Under,False,False
12,Kent State,Eastern Michigan,24,31,-1.3,-7.5,6.2,65.5,60.0,5.5,-7.0,55.0,1.0,A,Away,Over,True,False
12,Rutgers,Penn State,10,55,24.8,19.0,5.8,37.7,45.0,-7.3,-45.0,65.0,1.0,A,Away,Under,True,False
12,Northern Illinois,Miami (OH),23,29,1.7,0.0,1.7,44.7,44.0,0.7,-6.0,52.0,1.0,,,,,
12,Kansas,Texas,14,55,15.1,9.0,6.1,75.9,63.5,12.4,-41.0,69.0,1.0,A+,Away,Over,True,True
12,Southern Miss,South Alabama,20,27,9.8,7.5,2.3,31.0,45.0,-14.0,-7.0,47.0,1.0,A+,,Under,,False
12,Tulane,SMU,59,24,-12.7,-3.5,-9.2,77.4,65.0,12.4,35.0,83.0,1.0,A+,Home,Over,True,True
12,North Carolina,Georgia Tech,17,21,-19.9,-21.5,1.6,70.6,63.0,7.6,-4.0,38.0,1.0,A,,Over,,False
12,Utah State,San José State,35,31,3.1,-1.5,4.6,50.2,51.0,-0.8,4.0,66.0,1.0,B,Away,,False,
12,Arizona,Washington State,20,31,9.3,4.0,5.3,66.1,63.0,3.1,-11.0,51.0,1.0,B,Away,Over,True,False
12,Tulsa,South Florida,48,42,-14.8,-14.0,-0.8,101.2,57.5,43.7,6.0,90.0,1.0,A+,,Over,,True
12,UTEP,Florida International,40,6,-20.3,-14.0,-6.3,59.8,50.0,9.8,34.0,46.0,1.0,A+,Home,Over,True,False
12,UCF,Navy,14,17,-15.3,-15.0,-0.3,39.6,53.0,-13.4,-3.0,31.0,1.0,A+,,Under,,True
12,Kentucky,Georgia,6,16,19.5,22.5,-3.0,19.6,47.0,-27.4,-10.0,22.0,1.0,A+,,Under,,True
12,California,Stanford,27,20,-6.0,-5.0,-1.0,54.5,45.5,9.0,7.0,47.0,1.0,A+,,Over,,True
12,Nebraska,Wisconsin,14,15,6.1,10.0,-3.9,39.5,40.5,-1.0,-1.0,29.0,1.0,C,Home,,True,
12,Texas State,Arkansas State,16,13,-2.7,-6.0,3.3,54.7,50.0,4.7,3.0,29.0,1.0,B,Away,Over,True,False
12,Auburn,Western Kentucky,41,17,-0.2,-5.0,4.8,67.5,54.0,13.5,24.0,58.0,1.0,A+,Away,Over,False,True
12,Air Force,Colorado State,24,12,-28.2,-21.5,-6.7,11.0,43.0,-32.0,12.0,36.0,1.0,A+,Home,Under,False,True
12,Purdue,Northwestern,17,9,-15.2,-17.0,1.8,45.2,44.0,1.2,8.0,26.0,1.0,,,,,
12,Michigan,Illinois,19,17,-17.1,-17.0,-0.1,17.3,41.5,-24.2,2.0,36.0,1.0,A+,,Under,,True
12,Vanderbilt,Florida,31,24,11.4,14.0,-2.6,78.0,58.5,19.5,7.0,55.0,1.0,A+,,Over,,False
12,James Madison,Georgia State,42,40,-10.0,-10.0,0.0,72.5,52.0,20.5,2.0,82.0,0.75,A+,,Over,,True
12,Temple,Cincinnati,3,23,11.5,17.0,-5.5,34.2,49.0,-14.8,-20.0,26.0,1.0,A+,Home,Under,False,True
12,Florida State,Louisiana,49,17,-19.0,-25.0,6.0,42.8,52.0,-9.2,32.0,66.0,1.0,A+,Away,Under,False,False
12,Liberty,Virginia Tech,22,23,-7.5,-10.5,3.0,31.4,46.0,-14.6,-1.0,45.0,1.0,A+,,Under,,True
12,Charlotte,Louisiana Tech,26,21,-2.0,2.0,-4.0,85.4,66.5,18.9,5.0,47.0,1.0,A+,Home,Over,True,False
12,Army,UConn,34,17,-11.3,-10.0,-1.3,37.6,45.0,-7.4,17.0,51.0,1.0,A,,Under,,False
12,Michigan State,Indiana,31,39,-11.4,-12.5,1.1,73.7,47.0,26.7,-8.0,70.0,1.0,A+,,Over,,True
12,West Virginia,Kansas State,31,48,10.9,8.5,2.4,68.5,54.5,14.0,-17.0,79.0,1.0,A+,,Over,,True
12,Arizona State,Oregon State,7,31,15.8,7.5,8.3,62.8,53.5,9.3,-24.0,38.0,1.0,A+,Away,Over,True,False
12,Pittsburgh,Duke,28,26,-3.0,-6.5,3.5,57.2,49.0,8.2,2.0,54.0,1.0,A+,Away,Over,True,True
12,Baylor,TCU,28,29,8.3,2.0,6.3,72.8,58.5,14.3,-1.0,57.0,1.0,A+,Away,Over,False,False
12,Rice,UTSA,7,41,16.1,14.0,2.1,77.5,56.0,21.5,-34.0,48.0,1.0,A+,,Over,,False
12,Maryland,Ohio State,30,43,16.0,26.5,-10.5,64.4,62.5,1.9,-13.0,73.0,1.0,A+,Home,,True,
12,Clemson,Miami,40,10,-24.3,-18.5,-5.8,52.3,47.5,4.8,30.0,50.0,1.0,B,Home,Over,True,True
12,East Carolina,Houston,3,42,0.4,-6.0,6.4,86.0,66.5,19.5,-39.0,45.0,1.0,A+,Away,Over,True,False
12,Notre Dame,Boston College,44,0,-19.9,-20.0,0.1,51.7,42.0,9.7,44.0,44.0,1.0,A+,,Over,,True
12,Middle Tennessee,Florida Atlantic,49,21,-1.6,5.0,-6.6,59.3,51.0,8.3,28.0,70.0,1.0,A+,Home,Over,True,True
12,Louisville,NC State,25,10,-6.4,-4.0,-2.4,27.4,43.0,-15.6,15.0,35.0,1.0,A+,,Under,,True
12,Minnesota,Iowa,10,13,-5.9,-2.0,-3.9,-1.2,31.5,-32.7,-3.0,23.0,1.0,A+,Home,Under,False,True
12,Georgia Southern,Marshall,10,23,0.7,6.0,-5.3,47.3,52.0,-4.7,-13.0,33.0,1.0,B,Home,Under,False,True
12,Iowa State,Texas Tech,10,14,-2.3,-3.5,1.2,42.9,47.0,-4.1,-4.0,24.0,1.0,C,,Under,,True
12,Wyoming,Boise State,17,20,11.3,14.5,-3.2,29.3,44.5,-15.2,-3.0,37.0,1.0,A+,Home,Under,True,True
12,South Carolina,Tennessee,63,38,12.2,23.0,-10.8,76.7,67.0,9.7,25.0,101.0,1.0,A+,Home,Over,True,True
12,Oklahoma,Oklahoma State,28,13,-4.3,-7.0,2.7,78.4,68.0,10.4,15.0,41.0,1.0,A+,,Over,,False
12,Arkansas,Ole Miss,42,27,2.0,0.0,2.0,72.7,68.0,4.7,15.0,69.0,1.0,B,,Over,,True
12,Wake Forest,Syracuse,45,35,-6.9,-9.5,2.6,76.2,59.0,17.2,10.0,80.0,1.0,A+,,Over,,True
12,UCLA,USC,45,48,4.7,2.0,2.7,94.3,77.5,16.8,-3.0,93.0,1.0,A+,,Over,,True
12,LSU,UAB,41,10,-25.8,-15.5,-10.3,48.4,50.5,-2.1,31.0,51.0,1.0,A+,Home,,True,
12,Washington,Colorado,54,7,-39.7,-30.0,-9.7,81.3,60.0,21.3,47.0,61.0,1.0,A+,Home,Over,True,True
12,Oregon,Utah,20,17,-3.2,-1.0,-2.2,71.6,61.5,10.1,3.0,37.0,1.0,A+,,Over,,False
