week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
9,Kansas State,Houston,41,0,-23.1,-17.5,-5.6,64.1,58.0,6.1,41.0,41.0,1.0,A,Home,Over,True,False
9,UCF,West Virginia,28,41,-3.1,-7.0,3.9,57.2,58.0,-0.8,-13.0,69.0,1.0,C,Away,,True,
9,Louisville,Duke,23,0,1.2,-4.5,5.7,44.8,46.0,-1.2,23.0,23.0,1.0,B,Away,,False,
9,Texas State,Troy,13,31,7.8,6.0,1.8,61.4,53.5,7.9,-18.0,44.0,1.0,A,,Over,,False
9,Texas A&M,South Carolina,30,17,-15.7,-14.5,-1.2,52.7,54.0,-1.3,13.0,47.0,1.0,,,,,
9,Stanford,Washington,33,42,27.7,26.5,1.2,66.5,60.5,6.0,-9.0,75.0,1.0,A,,Over,,True
9,Ole Miss,Vanderbilt,33,7,-28.1,-24.5,-3.6,61.0,63.5,-2.5,26.0,40.0,1.0,C,Home,,True,
9,SMU,Tulsa,69,10,-29.9,-20.5,-9.4,58.3,57.0,1.3,59.0,79.0,1.0,A+,Home,,True,
9,North Texas,Memphis,42,45,12.3,7.5,4.8,90.7,69.5,21.2,-3.0,87.0,1.0,A+,Away,Over,False,True
9,Eastern Michigan,Western Michigan,21,45,-2.2,3.0,-5.2,37.7,46.5,-8.8,-24.0,66.0,1.0,A+,Home,Under,False,False
9,Oklahoma State,Cincinnati,45,13,-15.2,-7.5,-7.7,55.1,53.0,2.1,32.0,58.0,1.0,A,Home,,True,
9,Georgia Southern,Georgia State,44,27,-3.4,-1.5,-1.9,74.4,63.0,11.4,17.0,71.0,1.0,A+,,Over,,True
9,Penn State,Indiana,33,24,-30.6,-32.0,1.4,35.6,46.0,-10.4,9.0,57.0,1.0,A+,,Under,,False
9,James Madison,Old Dominion,30,27,-24.1,-20.5,-3.6,58.3,49.0,9.3,3.0,57.0,1.0,A+,Home,Over,False,True
9,Boston College,UConn,21,14,-12.0,-14.5,2.5,43.4,51.0,-7.6,7.0,35.0,1.0,A,,Under,,True
9,Boise State,Wyoming,32,7,-11.0,-5.0,-6.0,56.1,49.0,7.1,25.0,39.0,1.0,A,Home,Over,True,False
9,Northwestern,Maryland,33,27,3.5,13.5,-10.0,28.5,48.5,-20.0,6.0,60.0,1.0,A+,Home,Under,True,False
9,Charlotte,Florida Atlantic,16,38,8.6,4.0,4.6,42.5,42.0,0.5,-22.0,54.0,1.0,B,Away,,True,
9,Colorado State,Air Force,13,30,10.3,13.0,-2.7,46.0,48.0,-2.0,-17.0,43.0,1.0,,,,,
9,Kentucky,Tennessee,27,33,4.1,3.5,0.6,53.5,51.5,2.0,-6.0,60.0,1.0,,,,,
10,Texas State,Georgia Southern,45,24,-7.1,2.0,-9.1,77.9,69.0,8.9,21.0,69.0,1.0,A+,Home,Over,True,
10,Central Michigan,Northern Illinois,37,31,4.8,3.0,1.8,38.9,,,6.0,68.0,1.0,,,,,
10,Louisville,Virginia Tech,34,3,-7.0,-9.5,2.5,48.8,48.5,0.3,31.0,37.0,1.0,,,,,
10,Vanderbilt,Auburn,15,31,18.0,12.5,5.5,52.0,49.0,3.0,-16.0,46.0,1.0,B,Away,,True,
10,San Diego State,Utah State,24,32,-1.4,2.5,-3.9,62.4,56.5,5.9,-8.0,56.0,1.0,B,Home,Over,False,False
