week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
8,Oregon State,Lafayette,45,13,-17.8,-21.0,3.2,53.5,56.5,-3.0,32.0,58.0,0.8,,Away,,False,
5,Colorado,BYU,21,24,8.9,6.5,2.4,54.7,48.5,6.2,-3.0,45.0,1.0,A,,Over,,False
8,Duke,Georgia Tech,18,27,-6.3,-3.5,-2.8,70.0,60.5,9.5,-9.0,45.0,1.0,A+,,Over,,False
8,UCLA,Maryland,20,17,0.3,-4.0,4.3,49.8,52.5,-2.7,3.0,37.0,1.0,C,Away,,True,
9,New Mexico State,Missouri State,17,24,-1.2,2.5,-3.7,63.6,51.5,12.1,-7.0,41.0,1.0,A+,Home,Over,False,False
9,Indiana,UCLA,56,6,-21.7,-26.5,4.8,55.0,53.5,1.5,50.0,62.0,1.0,B,Away,,False,
10,Maryland,Indiana,10,55,11.3,21.0,-9.7,55.0,50.5,4.5,-45.0,65.0,1.0,A+,Home,Over,False,True
9,Georgia Tech,Syracuse,41,16,-9.9,-17.5,7.6,56.0,52.5,3.5,25.0,57.0,1.0,A,Away,Over,False,True
7,Boston College,Clemson,10,41,6.2,14.0,-7.8,51.9,54.5,-2.6,-31.0,51.0,1.0,A,Home,,False,
10,Texas,Vanderbilt,34,31,-4.0,-3.5,-0.5,60.7,48.5,12.2,3.0,65.0,1.0,A+,,Over,,True
10,Air Force,Army,17,20,0.8,1.5,-0.7,57.4,48.5,8.9,-3.0,37.0,1.0,A+,,Over,,False
10,Tennessee,Oklahoma,27,33,-3.8,-3.0,-0.8,56.3,55.5,0.8,-6.0,60.0,1.0,,,,,
10,NC State,Georgia Tech,48,36,-4.9,4.5,-9.4,62.9,58.5,4.4,12.0,84.0,1.0,A+,Home,Over,True,True
5,Colorado State,Washington State,3,20,3.8,-4.5,8.3,48.8,48.5,0.3,-17.0,23.0,1.0,A+,Away,,True,
10,Kennesaw State,UTEP,33,20,-7.7,-12.5,4.8,61.7,52.5,9.2,13.0,53.0,1.0,A+,Away,Over,False,True
11,Memphis,Tulane,32,38,-1.4,-3.0,1.6,71.2,53.5,17.7,-6.0,70.0,1.0,A+,,Over,,True
9,Oklahoma,Ole Miss,26,34,-0.7,-5.5,4.8,50.3,52.5,-2.2,-8.0,60.0,1.0,B,Away,,True,
9,Vanderbilt,Missouri,17,10,-4.1,-3.0,-1.1,56.5,52.5,4.0,7.0,27.0,1.0,C,,Over,,False
9,Mississippi State,Texas,38,45,5.5,8.5,-3.0,60.0,48.5,11.5,-7.0,83.0,1.0,A+,,Over,,True
11,Ole Miss,The Citadel,49,0,-33.6,-51.5,17.9,61.7,63.5,-1.8,49.0,49.0,0.57,A+,Away,,True,
9,Memphis,South Florida,34,31,-0.3,3.5,-3.8,71.9,58.5,13.4,3.0,65.0,1.0,A+,Home,Over,True,True
9,Washington,Illinois,42,25,-6.1,-3.5,-2.6,53.4,54.5,-1.1,17.0,67.0,1.0,,,,,
9,Delaware,Middle Tennessee,31,28,-4.0,-8.5,4.5,68.4,55.5,12.9,3.0,59.0,1.0,A+,Away,Over,True,True
9,Purdue,Rutgers,24,27,0.9,-2.5,3.4,62.7,60.5,2.2,-3.0,51.0,1.0,C,Away,,True,
11,Delaware,Louisiana Tech,25,24,4.8,5.5,-0.7,63.6,56.5,7.1,1.0,49.0,1.0,A,,Over,,False
5,Stanford,San José State,30,29,-6.1,-3.0,-3.1,51.6,49.5,2.1,1.0,59.0,1.0,C,Home,,False,
10,Syracuse,North Carolina,10,27,3.9,-1.5,5.4,42.6,45.5,-2.9,-17.0,37.0,1.0,B,Away,,True,
12,Pittsburgh,Notre Dame,15,37,9.8,12.5,-2.7,60.0,55.5,4.5,-22.0,52.0,1.0,B,,Over,,False
12,Duke,Virginia,17,34,-5.4,-5.5,0.1,59.5,59.5,0.0,-17.0,51.0,1.0,,,,,
12,Baylor,Utah,28,55,8.4,9.5,-1.1,62.6,60.5,2.1,-27.0,83.0,1.0,,,,,
12,Oregon,Minnesota,42,13,-20.4,-26.5,6.1,50.8,46.5,4.3,29.0,55.0,1.0,A,Away,Over,False,True
12,UNLV,Utah State,29,26,-6.1,-4.5,-1.6,71.6,68.5,3.1,3.0,55.0,1.0,C,,Over,,False
10,Utah,Cincinnati,45,14,-13.4,-11.5,-1.9,60.0,57.5,2.5,31.0,59.0,1.0,,,,,
11,Mississippi State,Georgia,21,41,7.2,9.5,-2.3,58.7,56.5,2.2,-20.0,62.0,1.0,,,,,
12,Miami (OH),Toledo,3,24,4.1,5.5,-1.4,42.0,44.5,-2.5,-21.0,27.0,1.0,,,,,
12,Tulsa,Oregon State,31,14,1.2,-1.5,2.7,51.2,50.5,0.7,17.0,45.0,1.0,,,,,
12,Western Michigan,Ohio,17,13,-0.7,-1.5,0.8,42.0,47.5,-5.5,4.0,30.0,1.0,B,,Under,,True
7,USC,Michigan,31,13,-5.9,-3.0,-2.9,56.4,58.5,-2.1,18.0,44.0,1.0,,,,,
9,Iowa State,BYU,27,41,-0.5,-2.5,2.0,48.9,48.5,0.4,-14.0,68.0,1.0,,,,,
10,North Texas,Navy,31,17,-5.6,-6.5,0.9,74.5,68.5,6.0,14.0,48.0,1.0,A,,Over,,False
10,Texas State,James Madison,20,52,-1.0,7.0,-8.0,70.3,55.5,14.8,-32.0,72.0,1.0,A+,Home,Over,False,True
12,Ole Miss,Florida,34,24,-8.0,-10.5,2.5,54.4,53.5,0.9,10.0,58.0,1.0,,,,,
12,Navy,South Florida,41,38,3.6,9.5,-5.9,71.2,62.5,8.7,3.0,79.0,1.0,A+,Home,Over,True,True
12,Central Michigan,Buffalo,38,19,-5.1,-2.5,-2.6,42.0,44.5,-2.5,19.0,57.0,1.0,,,,,
12,Massachusetts,Northern Illinois,3,45,6.6,9.5,-2.9,46.1,43.5,2.6,-42.0,48.0,1.0,,,,,
12,Indiana,Wisconsin,31,7,-15.5,-28.5,13.0,53.0,43.5,9.5,24.0,38.0,1.0,A+,Away,Over,True,False
12,Miami,NC State,41,7,-14.0,-16.5,2.5,54.0,54.5,-0.5,34.0,48.0,1.0,,,,,
12,Oklahoma State,Kansas State,6,14,12.8,19.5,-6.7,54.2,50.5,3.7,-8.0,20.0,1.0,A,Home,Over,True,False
12,Akron,Kent State,35,42,-7.0,-7.5,0.5,47.0,49.5,-2.5,-7.0,77.0,1.0,,,,,
12,Old Dominion,Troy,33,0,-11.8,-9.5,-2.3,56.5,53.5,3.0,33.0,33.0,1.0,C,,,,
9,Cincinnati,Baylor,41,20,-3.1,-3.5,0.4,71.3,68.5,2.8,21.0,61.0,1.0,,,,,
11,TCU,Iowa State,17,20,1.7,-7.5,9.2,53.0,58.5,-5.5,-3.0,37.0,1.0,A+,Away,Under,True,True
10,Nebraska,USC,17,21,8.3,4.5,3.8,60.0,59.5,0.5,-4.0,38.0,1.0,C,Away,,False,
10,UTSA,Tulane,48,26,-2.7,6.0,-8.7,71.9,54.5,17.4,22.0,74.0,1.0,A+,Home,Over,True,True
12,Northwestern,Michigan,22,24,4.9,10.0,-5.1,42.2,41.5,0.7,-2.0,46.0,1.0,B,Home,,True,
10,Rice,Memphis,14,38,7.9,14.0,-6.1,58.3,48.5,9.8,-24.0,52.0,1.0,A+,Home,Over,False,True
4,Oklahoma State,Tulsa,12,19,-0.6,-10.0,9.4,50.2,54.5,-4.3,-7.0,31.0,0.8,A,Away,Under,True,True
9,Georgia State,South Alabama,31,38,4.3,6.0,-1.7,66.9,53.5,13.4,-7.0,69.0,1.0,A+,,Over,,True
9,Wake Forest,SMU,13,12,3.9,5.5,-1.6,49.8,52.5,-2.7,1.0,25.0,1.0,,,,,
12,Texas Tech,UCF,48,9,-14.7,-24.5,9.8,54.6,48.5,6.1,39.0,57.0,1.0,A+,Away,Over,False,True
12,Illinois,Maryland,24,6,-4.8,-16.5,11.7,52.7,51.5,1.2,18.0,30.0,1.0,A+,Away,,False,
12,Texas A&M,South Carolina,31,30,-7.2,-16.5,9.3,49.5,49.5,0.0,1.0,61.0,1.0,A+,Away,,True,
12,USC,Iowa,26,21,-2.8,-6.5,3.7,54.8,48.5,6.3,5.0,47.0,1.0,A,Away,Over,True,False
11,Missouri,Texas A&M,17,38,-2.4,7.0,-9.4,49.6,48.5,1.1,-21.0,55.0,1.0,A+,Home,,False,
12,BYU,TCU,44,13,-1.6,-3.0,1.4,58.1,51.5,6.6,31.0,57.0,1.0,A,,Over,,True
12,Ohio State,UCLA,48,10,-22.0,-33.5,11.5,55.0,46.5,8.5,38.0,58.0,1.0,A+,Away,Over,False,True
12,Cincinnati,Arizona,24,30,-0.1,-5.5,5.4,57.7,56.5,1.2,-6.0,54.0,1.0,B,Away,,True,
12,Washington,Purdue,49,13,-11.5,-14.5,3.0,55.0,51.5,3.5,36.0,62.0,1.0,C,,Over,,True
9,Virginia Tech,California,42,34,-5.0,-6.0,1.0,54.3,50.5,3.8,8.0,76.0,1.0,C,,Over,,True
11,Texas Tech,BYU,29,7,-11.6,-13.5,1.9,52.9,50.5,2.4,22.0,36.0,1.0,,,,,
11,Vanderbilt,Auburn,45,38,-3.3,-6.0,2.7,55.6,46.5,9.1,7.0,83.0,1.0,A+,,Over,,True
11,Iowa,Oregon,16,18,3.0,4.5,-1.5,47.1,41.5,5.6,-2.0,34.0,1.0,B,,Over,,False
12,UAB,North Texas,24,53,10.9,17.5,-6.6,66.4,68.5,-2.1,-29.0,77.0,1.0,A,Home,,False,
12,Wake Forest,North Carolina,28,12,-5.2,-3.5,-1.7,42.9,37.5,5.4,16.0,40.0,1.0,B,,Over,,True
4,Charlotte,Rice,17,28,2.2,1.5,0.7,54.5,42.5,12.0,-11.0,45.0,0.9,A+,,Over,,True
9,Old Dominion,App State,24,21,-13.4,-13.5,0.1,59.0,62.5,-3.5,3.0,45.0,1.0,C,,Under,,True
10,South Alabama,Louisiana,22,31,-3.2,-3.5,0.3,69.3,52.5,16.8,-9.0,53.0,1.0,A+,,Over,,True
11,Notre Dame,Navy,49,10,-19.5,-30.5,11.0,62.2,54.5,7.7,39.0,59.0,1.0,A+,Away,Over,False,True
12,Florida State,Virginia Tech,34,14,-12.2,-14.5,2.3,51.4,55.5,-4.1,20.0,48.0,1.0,C,,Under,,True
11,UCLA,Nebraska,21,28,2.6,-1.5,4.1,52.2,45.5,6.7,-7.0,49.0,1.0,A,Away,Over,True,True
11,Hawai'i,San Diego State,38,6,2.7,6.5,-3.8,47.2,48.5,-1.3,32.0,44.0,1.0,C,Home,,True,
10,Temple,East Carolina,14,45,7.5,5.5,2.0,63.4,58.5,4.9,-31.0,59.0,1.0,B,,Over,,True
12,Missouri,Mississippi State,49,27,-10.6,-7.5,-3.1,55.8,50.5,5.3,22.0,76.0,1.0,B,Home,Over,True,True
9,Arkansas,Auburn,24,33,-1.2,-2.5,1.3,61.5,56.5,5.0,-9.0,57.0,1.0,B,,Over,,True
10,Bowling Green,Buffalo,3,28,-4.3,-2.5,-1.8,42.0,44.5,-2.5,-25.0,31.0,1.0,,,,,
4,Miami (OH),UNLV,38,41,-1.0,2.5,-3.5,55.7,49.5,6.2,-3.0,79.0,0.9,B,Home,Over,False,True
12,Georgia Southern,Coastal Carolina,45,40,-8.3,-3.0,-5.3,73.4,59.5,13.9,5.0,85.0,1.0,A+,Home,Over,True,True
10,Boston College,Notre Dame,10,25,11.9,31.5,-19.6,55.0,55.5,-0.5,-15.0,35.0,1.0,A+,Home,,True,
4,Army,North Texas,38,45,2.0,2.5,-0.5,65.6,50.5,15.1,-7.0,83.0,0.9,A+,,Over,,True
12,UConn,Air Force,26,16,-6.2,-7.5,1.3,69.1,64.5,4.6,10.0,42.0,1.0,B,,Over,,False
9,Pittsburgh,NC State,53,34,-4.0,-4.5,0.5,60.6,52.5,8.1,19.0,87.0,1.0,A+,,Over,,True
12,Charlotte,UTSA,7,28,11.7,16.5,-4.8,56.8,57.5,-0.7,-21.0,35.0,1.0,B,Home,,False,
10,Florida State,Wake Forest,42,7,-8.3,-12.5,4.2,46.6,50.5,-3.9,35.0,49.0,1.0,C,Away,Under,False,True
4,Eastern Michigan,Louisiana,34,31,1.3,2.5,-1.2,61.4,51.5,9.9,3.0,65.0,0.9,A+,,Over,,True
10,Virginia Tech,Louisville,16,28,4.7,10.5,-5.8,53.7,52.5,1.2,-12.0,44.0,1.0,B,Home,,False,
4,UCF,North Carolina,34,9,-5.0,-7.0,2.0,42.0,46.5,-4.5,25.0,43.0,0.9,C,,Under,,True
9,Buffalo,Akron,16,24,-2.3,-10.0,7.7,42.0,48.5,-6.5,-8.0,40.0,1.0,A,Away,Under,True,True
12,Georgia State,Marshall,18,30,9.3,9.5,-0.2,65.7,59.5,6.2,-12.0,48.0,1.0,A,,Over,,False
6,Nebraska,Michigan State,38,27,-8.7,-12.5,3.8,55.4,48.5,6.9,11.0,65.0,1.0,A,Away,Over,True,True
6,California,Duke,21,45,5.6,3.5,2.1,66.1,54.5,11.6,-24.0,66.0,1.0,A+,,Over,,True
12,James Madison,App State,58,10,-14.6,-21.0,6.4,56.7,53.5,3.2,48.0,68.0,1.0,A,Away,Over,False,True
10,Michigan,Purdue,21,16,-10.3,-21.0,10.7,52.1,48.5,3.6,5.0,37.0,1.0,A+,Away,Over,True,False
4,Georgia Tech,Temple,45,24,-8.8,-24.5,15.7,64.3,52.5,11.8,21.0,69.0,0.9,A+,Away,Over,True,True
9,West Virginia,TCU,17,23,4.6,16.5,-11.9,58.2,55.5,2.7,-6.0,40.0,1.0,A+,Home,,True,
9,Central Michigan,Massachusetts,38,13,-11.0,-16.5,5.5,51.7,46.5,5.2,25.0,51.0,1.0,B,Away,Over,False,True
10,Illinois,Rutgers,35,13,-6.2,-13.5,7.3,65.6,63.5,2.1,22.0,48.0,1.0,A,Away,,False,
4,Louisville,Bowling Green,40,17,-18.1,-26.5,8.4,51.7,50.5,1.2,23.0,57.0,0.9,A,Away,,True,
12,East Carolina,Memphis,31,27,-5.8,-3.0,-2.8,67.8,56.5,11.3,4.0,58.0,1.0,A+,,Over,,True
6,Louisville,Virginia,27,30,-4.2,-6.5,2.3,46.9,59.5,-12.6,-3.0,57.0,1.0,A+,,Under,,True
12,Boston College,Georgia Tech,34,36,-3.5,16.5,-20.0,60.5,61.5,-1.0,-2.0,70.0,1.0,A+,Home,,True,
4,East Carolina,BYU,13,34,0.5,6.5,-6.0,57.9,49.5,8.4,-21.0,47.0,0.9,A,Home,Over,False,False
12,Ball State,Eastern Michigan,9,24,5.4,2.5,2.9,49.9,48.5,1.4,-15.0,33.0,1.0,,,,,
10,Minnesota,Michigan State,23,20,-3.2,-4.5,1.3,48.5,44.5,4.0,3.0,43.0,1.0,C,,Over,,False
9,Rice,UConn,37,34,8.2,10.5,-2.3,58.5,48.5,10.0,3.0,71.0,1.0,A+,,Over,,True
6,Cincinnati,Iowa State,38,30,0.1,-1.5,1.6,52.8,55.5,-2.7,8.0,68.0,1.0,,,,,
12,Michigan State,Penn State,10,28,13.8,7.0,6.8,57.7,48.5,9.2,-18.0,38.0,1.0,A+,Away,Over,True,False
4,Clemson,Syracuse,21,34,-19.2,-17.5,-1.7,51.8,53.5,-1.7,-13.0,55.0,0.9,,,,,
10,Western Michigan,Central Michigan,24,21,-7.3,-6.0,-1.3,42.0,43.5,-1.5,3.0,45.0,1.0,,,,,
6,Navy,Air Force,34,31,-6.1,-13.5,7.4,68.5,50.5,18.0,3.0,65.0,1.0,A+,Away,Over,True,True
10,Iowa State,Arizona State,19,24,-9.5,-7.5,-2.0,47.2,48.5,-1.3,-5.0,43.0,1.0,,,,,
4,Buffalo,Troy,17,21,3.0,-5.5,8.5,46.8,43.5,3.3,-4.0,38.0,0.9,A,Away,Over,True,False
4,Florida State,Kent State,66,10,-17.8,-44.5,26.7,55.0,56.5,-1.5,56.0,76.0,0.9,A+,Away,,False,
10,UConn,UAB,38,19,-17.0,-10.0,-7.0,66.3,61.5,4.8,19.0,57.0,1.0,A,Home,Over,True,False
10,Baylor,UCF,30,3,-4.8,-3.0,-1.8,61.9,58.5,3.4,27.0,33.0,1.0,C,,Over,,False
4,Western Michigan,Toledo,14,13,1.1,13.5,-12.4,42.0,48.5,-6.5,1.0,27.0,0.9,A+,Home,Under,True,True
9,Louisville,Boston College,38,24,-8.2,-25.5,17.3,55.4,54.5,0.9,14.0,62.0,1.0,A+,Away,,True,
4,Duke,NC State,45,33,-5.6,-3.0,-2.6,69.5,57.5,12.0,12.0,78.0,0.9,A+,,Over,,True
6,South Florida,Charlotte,54,26,-21.0,-27.5,6.5,55.0,54.5,0.5,28.0,80.0,1.0,A,Away,,False,
10,Oregon State,Washington State,10,7,0.5,3.5,-3.0,46.7,47.5,-0.8,3.0,17.0,1.0,C,,,,
9,Miami,Stanford,42,7,-21.9,-28.5,6.6,54.1,45.5,8.6,35.0,49.0,1.0,A+,Away,Over,False,True
9,Nebraska,Northwestern,28,21,-3.1,-7.0,3.9,44.5,44.5,0.0,7.0,49.0,1.0,C,Away,,,
12,Southern Miss,Texas State,14,41,10.9,-3.0,13.9,73.9,65.5,8.4,-27.0,55.0,1.0,A+,Away,Over,True,False
4,Tennessee,UAB,56,24,-24.9,-39.5,14.6,63.2,69.5,-6.3,32.0,80.0,0.9,A+,Away,Under,True,False
9,Kent State,Bowling Green,24,21,1.3,7.5,-6.2,44.7,47.5,-2.8,3.0,45.0,1.0,A,Home,,True,
6,BYU,West Virginia,38,24,-14.3,-19.5,5.2,55.0,46.5,8.5,14.0,62.0,1.0,A+,Away,Over,True,True
12,Sam Houston,Delaware,26,23,-0.1,11.5,-11.6,63.8,56.5,7.3,3.0,49.0,1.0,A+,Home,Over,True,False
10,Boise State,Fresno State,7,30,-7.9,-17.5,9.6,46.9,47.5,-0.6,-23.0,37.0,1.0,A+,Away,,True,
4,South Alabama,Coastal Carolina,20,38,-4.7,-14.5,9.8,70.4,51.5,18.9,-18.0,58.0,0.9,A+,Away,Over,True,True
6,New Mexico State,Sam Houston,37,10,-5.1,2.5,-7.6,60.3,52.5,7.8,27.0,47.0,1.0,A,Home,Over,True,False
4,Colorado,Wyoming,37,20,-6.9,-12.5,5.6,42.0,45.5,-3.5,17.0,57.0,0.9,B,Away,Under,False,False
4,Colorado State,UTSA,16,17,8.9,4.5,4.4,59.9,58.5,1.4,-1.0,33.0,0.9,C,Away,,False,
6,Pittsburgh,Boston College,48,7,-8.4,-7.0,-1.4,59.1,54.5,4.6,41.0,55.0,1.0,B,,Over,,True
10,Houston,West Virginia,35,45,-3.2,-13.5,10.3,55.9,48.5,7.4,-10.0,80.0,1.0,A+,Away,Over,True,True
9,Northern Illinois,Ball State,21,7,-13.3,-6.5,-6.8,42.0,41.5,0.5,14.0,28.0,1.0,A,Home,,True,
9,Miami (OH),Western Michigan,26,17,-2.4,-2.5,0.1,42.0,40.5,1.5,9.0,43.0,1.0,,,,,
4,Kansas,West Virginia,41,10,-10.4,-12.5,2.1,60.8,54.5,6.3,31.0,51.0,0.9,B,,Over,,False
10,California,Virginia,21,31,1.1,6.5,-5.4,49.0,52.5,-3.5,-10.0,52.0,1.0,B,Home,Under,False,True
10,Troy,Arkansas State,10,23,-2.7,-7.5,4.8,59.1,52.5,6.6,-13.0,33.0,1.0,A,Away,Over,True,False
9,Eastern Michigan,Ohio,21,28,5.6,11.5,-5.9,50.5,60.5,-10.0,-7.0,49.0,1.0,A+,Home,Under,True,True
12,LSU,Arkansas,23,22,-0.2,-4.0,3.8,57.7,58.5,-0.8,1.0,45.0,1.0,C,Away,,True,
10,UNLV,New Mexico,35,40,-5.3,-3.5,-1.8,63.7,61.5,2.2,-5.0,75.0,1.0,,,,,
4,Ole Miss,Tulane,45,10,-11.8,-12.5,0.7,63.0,61.5,1.5,35.0,55.0,0.9,,,,,
10,Stanford,Pittsburgh,20,35,7.7,13.5,-5.8,51.5,51.5,0.0,-15.0,55.0,1.0,B,Home,,False,
10,Auburn,Kentucky,3,10,-5.8,-11.5,5.7,43.5,44.5,-1.0,-7.0,13.0,1.0,B,Away,,True,
9,Troy,Louisiana,35,23,-1.6,-7.0,5.4,60.5,47.5,13.0,12.0,58.0,1.0,A+,Away,Over,False,True
4,Memphis,Arkansas,32,31,-1.1,7.0,-8.1,76.0,59.5,16.5,1.0,63.0,0.8,A+,Home,Over,True,True
6,Delaware,Western Kentucky,24,27,3.1,-2.5,5.6,67.1,62.5,4.6,-3.0,51.0,1.0,B,Away,Over,True,False
12,UL Monroe,South Alabama,14,26,5.7,4.0,1.7,61.8,49.5,12.3,-12.0,40.0,1.0,A+,,Over,,False
12,Tulane,Florida Atlantic,35,24,-11.4,-16.5,5.1,67.7,60.5,7.2,11.0,59.0,1.0,A,Away,Over,True,False
10,Liberty,Delaware,59,30,-6.4,-3.5,-2.9,68.4,52.5,15.9,29.0,89.0,1.0,A+,,Over,,True
4,UConn,Ball State,31,25,-20.7,-21.0,0.3,55.0,53.5,1.5,6.0,56.0,0.9,,,,,
11,Akron,Massachusetts,44,10,-9.2,-12.5,3.3,51.3,51.5,-0.2,34.0,54.0,1.0,C,Away,,False,
6,San José State,New Mexico,35,28,2.4,-1.5,3.9,56.1,58.5,-2.4,7.0,63.0,1.0,C,Away,,False,
9,Southern Miss,UL Monroe,49,21,-6.9,-14.0,7.1,60.2,48.5,11.7,28.0,70.0,1.0,A+,Away,Over,False,True
4,Mississippi State,Northern Illinois,38,10,-10.7,-23.5,12.8,51.0,48.5,2.5,28.0,48.0,0.9,A+,Away,,False,
11,Ball State,Kent State,17,13,-2.0,-3.0,1.0,48.3,48.5,-0.2,4.0,30.0,1.0,,,,,
10,Ole Miss,South Carolina,30,14,-8.6,-12.5,3.9,52.1,55.5,-3.4,16.0,44.0,1.0,C,Away,Under,False,True
9,New Mexico,Utah State,33,14,-4.1,-3.0,-1.1,60.8,61.5,-0.7,19.0,47.0,1.0,,,,,
4,Virginia,Stanford,48,20,-12.9,-16.5,3.6,48.7,48.5,0.2,28.0,68.0,0.9,C,Away,,False,
10,Western Kentucky,New Mexico State,35,16,-5.7,-7.5,1.8,60.6,53.5,7.1,19.0,51.0,1.0,A,,Over,,False
11,South Florida,UTSA,55,23,-7.2,-14.0,6.8,70.9,66.5,4.4,32.0,78.0,1.0,A,Away,Over,False,True
12,Arizona State,West Virginia,25,23,-5.5,-10.0,4.5,52.4,46.5,5.9,2.0,48.0,1.0,B,Away,Over,True,True
11,App State,Georgia Southern,23,25,-0.9,-4.5,3.6,72.8,62.5,10.3,-2.0,48.0,1.0,A+,Away,Over,True,False
10,UL Monroe,Old Dominion,6,31,11.8,16.5,-4.7,55.0,55.5,-0.5,-25.0,37.0,1.0,B,Home,,False,
4,Liberty,James Madison,13,31,8.0,7.5,0.5,58.3,46.5,11.8,-18.0,44.0,0.9,A+,,Over,,False
4,Hawai'i,Fresno State,21,23,0.6,2.5,-1.9,47.3,47.5,-0.2,-2.0,44.0,0.9,,,,,
6,San Diego State,Colorado State,45,24,-9.6,-4.5,-5.1,48.6,40.5,8.1,21.0,69.0,1.0,A+,Home,Over,True,True
12,New Mexico,Colorado State,20,17,-4.8,-15.5,10.7,50.6,53.5,-2.9,3.0,37.0,1.0,A+,Away,,True,
10,Kansas,Oklahoma State,38,21,-14.4,-24.5,10.1,54.8,54.5,0.3,17.0,59.0,1.0,A+,Away,,True,
9,Fresno State,San Diego State,0,23,1.4,3.0,-1.6,42.0,46.5,-4.5,-23.0,23.0,1.0,B,,Under,,True
6,App State,Oregon State,27,23,2.9,-1.5,4.4,54.6,53.5,1.1,4.0,50.0,0.9,C,Away,,False,
4,Florida International,Delaware,16,38,-4.5,-4.0,-0.5,72.9,54.5,18.4,-22.0,54.0,0.9,A+,,Over,,False
12,Jacksonville State,Kennesaw State,35,26,-3.8,3.5,-7.3,64.8,56.5,8.3,9.0,61.0,1.0,A+,Home,Over,True,True
11,Toledo,Northern Illinois,42,3,-14.2,-14.5,0.3,45.2,42.5,2.7,39.0,45.0,1.0,,,,,
4,Kennesaw State,Arkansas State,28,21,-4.4,4.5,-8.9,63.1,57.5,5.6,7.0,49.0,0.9,A+,Home,Over,True,False
9,Oregon,Wisconsin,21,7,-16.8,-31.5,14.7,50.9,44.5,6.4,14.0,28.0,1.0,A+,Away,Over,True,False
12,Missouri State,UTEP,38,24,-0.9,-6.5,5.6,65.5,47.5,18.0,14.0,62.0,1.0,A+,Away,Over,False,True
10,San Diego State,Wyoming,24,7,-10.8,-10.0,-0.8,42.0,42.5,-0.5,17.0,31.0,1.0,,,,,
6,Old Dominion,Coastal Carolina,47,7,-13.7,-18.5,4.8,59.4,53.5,5.9,40.0,54.0,1.0,B,Away,Over,False,True
11,USC,Northwestern,38,17,-13.3,-14.5,1.2,52.9,54.5,-1.6,21.0,55.0,1.0,,,,,
4,Western Kentucky,Nevada,31,16,-8.7,-8.5,-0.2,48.9,54.5,-5.6,15.0,47.0,0.9,B,,Under,,True
10,San José State,Hawai'i,45,38,-3.6,-2.5,-1.1,59.2,55.5,3.7,7.0,83.0,1.0,C,,Over,,True
11,Kentucky,Florida,38,7,-0.9,4.5,-5.4,44.9,44.5,0.4,31.0,45.0,1.0,B,Home,,True,
4,Air Force,Boise State,37,49,3.1,10.5,-7.4,62.8,51.5,11.3,-12.0,86.0,0.9,A+,Home,Over,False,True
9,Washington State,Toledo,28,7,1.5,1.5,0.0,42.0,44.5,-2.5,21.0,35.0,1.0,,,,,
12,San Diego State,Boise State,17,7,-0.6,-1.5,0.9,46.8,41.5,5.3,10.0,24.0,1.0,B,,Over,,False
12,Nevada,San José State,55,10,0.6,10.0,-9.4,47.5,49.5,-2.0,45.0,65.0,1.0,A+,Home,,True,
6,Ball State,Ohio,20,14,9.3,14.0,-4.7,48.9,52.5,-3.6,6.0,34.0,1.0,B,Home,Under,True,True
10,Colorado,Arizona,17,52,5.2,4.0,1.2,53.8,52.5,1.3,-35.0,69.0,1.0,,,,,
12,Tennessee,New Mexico State,42,9,-21.7,-41.5,19.8,57.4,59.5,-2.1,33.0,51.0,1.0,A+,Away,,True,
4,Vanderbilt,Georgia State,70,21,-25.0,-27.5,2.5,55.0,53.5,1.5,49.0,91.0,0.9,,,,,
9,Navy,Florida Atlantic,42,32,-9.8,-14.5,4.7,68.0,63.5,4.5,10.0,74.0,1.0,B,Away,Over,True,True
11,Purdue,Ohio State,10,34,14.7,29.5,-14.8,55.0,49.5,5.5,-24.0,44.0,1.0,A+,Home,Over,True,False
4,Louisiana Tech,Southern Miss,30,20,-3.5,-3.0,-0.5,61.0,51.5,9.5,10.0,50.0,0.9,A+,,Over,,False
12,Western Kentucky,Middle Tennessee,42,26,-6.8,-13.5,6.7,61.3,51.5,9.8,16.0,68.0,1.0,A+,Away,Over,False,True
9,Texas Tech,Oklahoma State,42,0,-23.7,-37.5,13.8,55.0,56.5,-1.5,42.0,42.0,1.0,A+,Away,,False,
6,Akron,Central Michigan,28,22,-0.7,7.0,-7.7,42.0,47.5,-5.5,6.0,50.0,1.0,A,Home,Under,True,False
10,Arkansas,Mississippi State,35,38,-7.8,-5.5,-2.3,75.3,66.5,8.8,-3.0,73.0,1.0,A+,,Over,,True
11,Ohio,Miami (OH),24,20,-4.6,-2.5,-2.1,42.0,50.5,-8.5,4.0,44.0,1.0,A+,,Under,,True
12,Fresno State,Wyoming,24,3,-6.9,-3.0,-3.9,42.0,40.5,1.5,21.0,27.0,1.0,C,Home,,True,
9,Arkansas State,Georgia Southern,34,24,-0.6,1.5,-2.1,72.5,59.5,13.0,10.0,58.0,1.0,A+,,Over,,False
10,Coastal Carolina,Marshall,44,27,5.3,7.0,-1.7,70.5,55.5,15.0,17.0,71.0,1.0,A+,,Over,,True
